model	branch_length	nsites	sample	rule	replicates	refined_fraction	legacy_fraction	refined_minus_legacy	paired_bootstrap_ci_low	paired_bootstrap_ci_high	refined_only	legacy_only	agreement	mean_delta_z	mean_delta_z_ci_low	mean_delta_z_ci_high	median_delta_z	delta_z_q10	delta_z_q90	mean_delta_decision_margin	mean_delta_decision_margin_ci_low	mean_delta_decision_margin_ci_high	median_delta_decision_margin
+I+G4	22.5	1000	alternative	calibrated	20000	0.9913	0.9899	0.0013999999999999568	0.00065	0.00215	44	16	0.997	-4.981548582829904	-4.9840146172016695	-4.979082548458139	-4.982850166719708	-5.209175220033726	-4.751519715530205	0.2422717235972972	0.2398056892255321	0.2447377579690623	0.24097013970749348
+I+G4	22.5	5000	null_heldout	nominal	10000	0.0468	1.0	-0.9532	-0.9573	-0.9491	0	9532	0.0468	-11.996540913965841	-12.000015987812912	-11.99306584011877	-11.999346169921104	-12.222218407400973	-11.769000820502647	-11.996540913965845	-12.000015987812915	-11.993065840118774	-11.999346169921104
+I+G4	22.5	5000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-11.14447371886301	-11.14694997606073	-11.141997461665289	-11.145723883829096	-11.371180988386213	-10.914927748858204	-11.144473718863011	-11.146949976060732	-11.14199746166529	-11.145723883829096
+I+G4	22.5	5000	null_heldout	calibrated	10000	0.0477	0.0472	0.0005000000000000004	-0.0018	0.0028	71	66	0.9863	-11.996540913965841	-12.000015987812912	-11.99306584011877	-11.999346169921104	-12.222218407400973	-11.769000820502647	-0.13120874918926093	-0.13468382303633167	-0.12773367534219018	-0.13401400514452355
+I+G4	22.5	5000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-11.14447371886301	-11.14694997606073	-11.141997461665289	-11.145723883829096	-11.371180988386213	-10.914927748858204	0.7208584459135707	0.7183821887158507	0.7233347031112908	0.7196082809474866
+I+G4	22.5	10000	null_heldout	nominal	10000	0.0519	1.0	-0.9480999999999999	-0.9525	-0.9436	0	9481	0.0519	-16.96474647736061	-16.968232989300105	-16.961259965421114	-16.966234111180526	-17.194008209263252	-16.734243499390374	-16.96474647736061	-16.968232989300105	-16.961259965421114	-16.966234111180526
+I+G4	22.5	10000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-15.763090570940225	-15.765565204141621	-15.760615937738828	-15.765199678877952	-15.991122273286896	-15.53380469382473	-15.763090570940225	-15.765565204141621	-15.760615937738828	-15.765199678877952
+I+G4	22.5	10000	null_heldout	calibrated	10000	0.0493	0.0534	-0.004100000000000006	-0.0067	-0.0018	57	98	0.9845	-16.96474647736061	-16.968232989300105	-16.961259965421114	-16.966234111180526	-17.194008209263252	-16.734243499390374	-0.16100611715780488	-0.16449262909730028	-0.1575196052183095	-0.16249375097772223
+I+G4	22.5	10000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-15.763090570940225	-15.765565204141621	-15.760615937738828	-15.765199678877952	-15.991122273286896	-15.53380469382473	1.0406497892625792	1.0381751560611832	1.0431244224639753	1.0385406813248519
+I+G4	25.0	100	null_heldout	nominal	10000	0.0436	0.512	-0.46840000000000004	-0.4782	-0.4587	0	4684	0.5316	-1.681683930840707	-1.6855712805635479	-1.6777965811178661	-1.6877463693685852	-1.9330863630993937	-1.4232592318261514	-1.681683930840707	-1.6855712805635479	-1.6777965811178661	-1.687746369368585
+I+G4	25.0	100	alternative	nominal	20000	0.2949	0.8746	-0.5797000000000001	-0.58645	-0.57285	0	11594	0.4203	-1.5705101441940732	-1.573265424517073	-1.5677548638710734	-1.5754183097046826	-1.8207359420180185	-1.3108439900449893	-1.5705101441940732	-1.573265424517073	-1.5677548638710734	-1.5754183097046823
+I+G4	25.0	100	null_heldout	calibrated	10000	0.0526	0.0545	-0.001899999999999999	-0.0045	0.0008	84	103	0.9813	-1.681683930840707	-1.6855712805635479	-1.6777965811178661	-1.6877463693685852	-1.9330863630993937	-1.4232592318261514	-0.13481007124929978	-0.13869742097214077	-0.13092272152645879	-0.1408725097771777
+I+G4	25.0	100	alternative	calibrated	20000	0.3265	0.32295	0.0035499999999999976	0.0002	0.0069	597	526	0.94385	-1.5705101441940732	-1.573265424517073	-1.5677548638710734	-1.5754183097046826	-1.8207359420180185	-1.3108439900449893	-0.023636284602665994	-0.02639156492566586	-0.02088100427966613	-0.028544450113275
+I+G4	25.0	500	null_heldout	nominal	10000	0.0518	0.9873	-0.9355	-0.9401	-0.9305	0	9355	0.0645	-3.7876325949535605	-3.791419753690194	-3.783845436216927	-3.7890554524388342	-4.033677589709221	-3.537687458226137	-3.7876325949535605	-3.791419753690194	-3.783845436216927	-3.7890554524388342
+I+G4	25.0	500	alternative	nominal	20000	0.8177	1.0	-0.18230000000000002	-0.18755	-0.177	0	3646	0.8177	-3.536328262674368	-3.539087774648862	-3.5335687506998745	-3.538656831161047	-3.7898110265573535	-3.2808416456226057	-3.536328262674368	-3.539087774648862	-3.5335687506998745	-3.5386568311610467
+I+G4	25.0	500	null_heldout	calibrated	10000	0.0539	0.0545	-0.0005999999999999964	-0.003	0.0018	73	79	0.9848	-3.7876325949535605	-3.791419753690194	-3.783845436216927	-3.7890554524388342	-4.033677589709221	-3.537687458226137	-0.1395759195130811	-0.14336307824971473	-0.13578876077644747	-0.14099877699835517
+I+G4	25.0	500	alternative	calibrated	20000	0.822	0.80855	0.013449999999999962	0.01045	0.0164	587	318	0.95475	-3.536328262674368	-3.539087774648862	-3.5335687506998745	-3.538656831161047	-3.7898110265573535	-3.2808416456226057	0.1117284127661108	0.1089689007916172	0.1144879247406044	0.10939984427943195
+I+G4	25.0	1000	null_heldout	nominal	10000	0.0456	1.0	-0.9544	-0.9584	-0.9501	0	9544	0.0456	-5.358318139972327	-5.362171759667244	-5.35446452027741	-5.359059621653554	-5.609968379554545	-5.1051764912756035	-5.358318139972327	-5.362171759667244	-5.35446452027741	-5.359059621653554
+I+G4	25.0	1000	alternative	nominal	20000	0.9751	1.0	-0.024900000000000033	-0.02705	-0.0228	0	498	0.9751	-5.000828214202936	-5.003599641381354	-4.998056787024518	-5.00318416835424	-5.254510959316864	-4.741390148379608	-5.000828214202936	-5.003599641381354	-4.998056787024518	-5.00318416835424
+I+G4	25.0	1000	null_heldout	calibrated	10000	0.0459	0.0477	-0.001799999999999996	-0.0042	0.0006025000000000091	65	83	0.9852	-5.358318139972327	-5.362171759667244	-5.35446452027741	-5.359059621653554	-5.609968379554545	-5.1051764912756035	-0.13148985647566974	-0.13534347617058687	-0.12763623678075262	-0.1322313381568967
+I+G4	25.0	1000	alternative	calibrated	20000	0.97535	0.96955	0.005800000000000027	0.0043	0.0073	174	58	0.9884	-5.000828214202936	-5.003599641381354	-4.998056787024518	-5.00318416835424	-5.254510959316864	-4.741390148379608	0.22600006929372213	0.22322864211530435	0.2287714964721399	0.223644115142418
+I+G4	25.0	5000	null_heldout	nominal	10000	0.0486	1.0	-0.9514	-0.9556	-0.9472	0	9514	0.0486	-11.992249022641316	-11.996116321537485	-11.988381723745146	-11.99338352407749	-12.244541429719751	-11.737379808111786	-11.992249022641316	-11.996116321537485	-11.988381723745146	-11.993383524077492
+I+G4	25.0	5000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-11.200320929436973	-11.2030594721371	-11.197582386736846	-11.20152770812319	-11.45433212422736	-10.946221525965925	-11.200320929436973	-11.2030594721371	-11.197582386736846	-11.201527708123193
+I+G4	25.0	5000	null_heldout	calibrated	10000	0.0519	0.0527	-0.0007999999999999952	-0.0033	0.0016	74	82	0.9844	-11.992249022641316	-11.996116321537485	-11.988381723745146	-11.99338352407749	-12.244541429719751	-11.737379808111786	-0.13368088706172593	-0.137548185957895	-0.12981358816555685	-0.13481538849790198
+I+G4	25.0	5000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-11.200320929436973	-11.2030594721371	-11.197582386736846	-11.20152770812319	-11.45433212422736	-10.946221525965925	0.6582472061426156	0.6555086634424876	0.6609857488427435	0.6570404274563977
+I+G4	25.0	10000	null_heldout	nominal	10000	0.0486	1.0	-0.9514	-0.9555	-0.9473	0	9514	0.0486	-16.962813591402334	-16.966680611571885	-16.958946571232783	-16.96358348986979	-17.21774315868661	-16.71041982169818	-16.962813591402334	-16.966680611571885	-16.958946571232783	-16.96358348986979
+I+G4	25.0	10000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-15.83542234919148	-15.838173715522982	-15.832670982859979	-15.834674641279932	-16.09234975528483	-15.582212815001062	-15.83542234919148	-15.838173715522982	-15.832670982859979	-15.83467464127993
+I+G4	25.0	10000	null_heldout	calibrated	10000	0.0522	0.0524	-0.0001999999999999988	-0.0027	0.0022	77	79	0.9844	-16.962813591402334	-16.966680611571885	-16.958946571232783	-16.96358348986979	-17.21774315868661	-16.71041982169818	-0.13194496512051906	-0.1358119852900712	-0.12807794495096692	-0.1327148635879798
+I+G4	25.0	10000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-15.83542234919148	-15.838173715522982	-15.832670982859979	-15.834674641279932	-16.09234975528483	-15.582212815001062	0.9954462770903334	0.9926949107588319	0.9981976434218349	0.9961939850018826
+I+G4	30.0	100	null_heldout	nominal	10000	0.0455	0.517	-0.47150000000000003	-0.4809	-0.4621	0	4715	0.5285	-1.680191571307001	-1.6847997849589866	-1.6755833576550154	-1.6861552987525288	-1.9726888176525097	-1.3770895574856625	-1.680191571307001	-1.6847997849589866	-1.6755833576550154	-1.6861552987525288
+I+G4	30.0	100	alternative	nominal	20000	0.22825	0.8243	-0.59605	-0.60275	-0.58904875	0	11921	0.40395	-1.5769086652544175	-1.5802718391284545	-1.5735454913803806	-1.5848771502999743	-1.8803121454501197	-1.2621030745578863	-1.5769086652544175	-1.5802718391284545	-1.5735454913803806	-1.5848771502999741
+I+G4	30.0	100	null_heldout	calibrated	10000	0.0531	0.0527	0.0004000000000000045	-0.0023	0.0031	97	93	0.981	-1.680191571307001	-1.6847997849589866	-1.6755833576550154	-1.6861552987525288	-1.9726888176525097	-1.3770895574856625	-0.12671138917236363	-0.13131960282434915	-0.1221031755203781	-0.132675116617891
+I+G4	30.0	100	alternative	calibrated	20000	0.2522	0.24365	0.008549999999999974	0.005	0.01195	691	520	0.93945	-1.5769086652544175	-1.5802718391284545	-1.5735454913803806	-1.5848771502999743	-1.8803121454501197	-1.2621030745578863	-0.023428483119779794	-0.0267916569938168	-0.020065309245742787	-0.03139696816533655
+I+G4	30.0	500	null_heldout	nominal	10000	0.0525	0.9882	-0.9357	-0.9404	-0.9308	0	9357	0.0643	-3.7877370754443356	-3.792441446554266	-3.783032704334405	-3.7899374711374074	-4.0915484648057285	-3.4783683086529122	-3.7877370754443356	-3.792441446554266	-3.783032704334405	-3.7899374711374074
+I+G4	30.0	500	alternative	nominal	20000	0.6546	1.0	-0.34540000000000004	-0.3518	-0.3387	0	6908	0.6546	-3.561753475952189	-3.5651138770947197	-3.5583930748096586	-3.5652602730070004	-3.869303817773457	-3.2478296387767456	-3.561753475952189	-3.5651138770947197	-3.5583930748096586	-3.5652602730070004
+I+G4	30.0	500	null_heldout	calibrated	10000	0.0591	0.0562	0.0029	0.0	0.0057	123	94	0.9783	-3.7877370754443356	-3.792441446554266	-3.783032704334405	-3.7899374711374074	-4.0915484648057285	-3.4783683086529122	-0.09639391968996353	-0.10109829079989424	-0.09168954858003281	-0.0985943153830342
+I+G4	30.0	500	alternative	calibrated	20000	0.67875	0.63935	0.03939999999999999	0.0355	0.0432	1185	397	0.9209	-3.561753475952189	-3.5651138770947197	-3.5583930748096586	-3.5652602730070004	-3.869303817773457	-3.2478296387767456	0.12958967980218364	0.12622927865965328	0.132950080944714	0.1260828827473719
+I+G4	30.0	1000	null_heldout	nominal	10000	0.0503	1.0	-0.9497	-0.954	-0.9453	0	9497	0.0503	-5.3586034563665645	-5.363256136589851	-5.353950776143278	-5.360300722969861	-5.664037028042687	-5.051514893666479	-5.3586034563665645	-5.363256136589851	-5.353950776143278	-5.3603007229698605
+I+G4	30.0	1000	alternative	nominal	20000	0.8946	1.0	-0.10540000000000005	-0.1097	-0.1011	0	2108	0.8946	-5.0391650729068695	-5.0425116041930975	-5.035818541620642	-5.043184132107295	-5.344779412341578	-4.726769780388925	-5.0391650729068695	-5.0425116041930975	-5.035818541620642	-5.043184132107295
+I+G4	30.0	1000	null_heldout	calibrated	10000	0.052	0.0552	-0.0032000000000000015	-0.006	-0.0005	87	119	0.9794	-5.3586034563665645	-5.363256136589851	-5.353950776143278	-5.360300722969861	-5.664037028042687	-5.051514893666479	-0.14286161449696252	-0.1475142947202495	-0.13820893427367556	-0.14455888110025938
+I+G4	30.0	1000	alternative	calibrated	20000	0.8999	0.88455	0.015350000000000086	0.01275	0.01795	522	215	0.96315	-5.0391650729068695	-5.0425116041930975	-5.035818541620642	-5.043184132107295	-5.344779412341578	-4.726769780388925	0.17657676896273242	0.17323023767650467	0.17992330024896017	0.1725577097623061
+I+G4	30.0	5000	null_heldout	nominal	10000	0.0494	1.0	-0.9506	-0.9548	-0.9462	0	9506	0.0494	-11.990436987981372	-11.995069080328333	-11.985804895634411	-11.992571554780685	-12.292388888215735	-11.688327064792	-11.990436987981374	-11.995069080328335	-11.985804895634413	-11.992571554780685
+I+G4	30.0	5000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-11.281626052379044	-11.284950852635045	-11.278301252123043	-11.280136657164771	-11.58553753171286	-10.97376652814185	-11.281626052379046	-11.284950852635047	-11.278301252123045	-11.280136657164773
+I+G4	30.0	5000	null_heldout	calibrated	10000	0.051	0.0518	-0.0008000000000000021	-0.0035	0.002	94	102	0.9804	-11.990436987981372	-11.995069080328333	-11.985804895634411	-11.992571554780685	-12.292388888215735	-11.688327064792	-0.12910554982420608	-0.1337376421711676	-0.12447345747724456	-0.13124011662351798
+I+G4	30.0	5000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-11.281626052379044	-11.284950852635045	-11.278301252123043	-11.280136657164771	-11.58553753171286	-10.97376652814185	0.5797053857781214	0.57638058552212	0.5830301860341227	0.5811947809923943
+I+G4	30.0	10000	null_heldout	nominal	10000	0.0462	1.0	-0.9538	-0.9579	-0.9497	0	9538	0.0462	-16.956743277118182	-16.961393620726867	-16.952092933509498	-16.95779830925015	-17.26178003142549	-16.654084692551784	-16.95674327711818	-16.961393620726863	-16.952092933509494	-16.957798309250148
+I+G4	30.0	10000	alternative	nominal	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-15.956788318081077	-15.96013187655679	-15.953444759605365	-15.956764556265725	-16.265203604451017	-15.64531575870585	-15.956788318081077	-15.96013187655679	-15.953444759605365	-15.956764556265727
+I+G4	30.0	10000	null_heldout	calibrated	10000	0.0454	0.0443	0.0011000000000000038	-0.0014	0.0036	90	79	0.9831	-16.956743277118182	-16.961393620726867	-16.952092933509498	-16.95779830925015	-17.26178003142549	-16.654084692551784	-0.12316505729467583	-0.12781540090336133	-0.11851471368599034	-0.12422008942664675
+I+G4	30.0	10000	alternative	calibrated	20000	1.0	1.0	0.0	0.0	0.0	0	0	1.0	-15.956788318081077	-15.96013187655679	-15.953444759605365	-15.956764556265725	-16.265203604451017	-15.64531575870585	0.8767899017424235	0.8734463432667113	0.8801334602181358	0.8768136635577761
+I+G4	35.0	100	null_heldout	nominal	10000	0.0462	0.5184	-0.47219999999999995	-0.4820025	-0.4623	0	4722	0.5278	-1.6701480291047093	-1.675808453879713	-1.6644876043297057	-1.6825648063395362	-2.0292218976698106	-1.293251110487383	-1.6701480291047093	-1.675808453879713	-1.6644876043297057	-1.6825648063395362
+I+G4	35.0	100	alternative	nominal	20000	0.17145	0.76795	-0.5965	-0.6032	-0.5897	0	11930	0.4035	-1.5850516313755303	-1.589093006236748	-1.5810102565143125	-1.598790903263967	-1.9468198034046478	-1.2064828067511697	-1.5850516313755305	-1.5890930062367483	-1.5810102565143127	-1.598790903263967
+I+G4	35.0	100	null_heldout	calibrated	10000	0.0498	0.0475	0.0022999999999999965	-0.0009	0.0055	144	121	0.9735	-1.6701480291047093	-1.675808453879713	-1.6644876043297057	-1.6825648063395362	-2.0292218976698106	-1.293251110487383	-0.13304637892441115	-0.13870680369941477	-0.12738595414940754	-0.14546315615923766
+I+G4	35.0	100	alternative	calibrated	20000	0.1806	0.1742	0.006400000000000017	0.00275	0.009951250000000005	715	587	0.9349	-1.5850516313755303	-1.589093006236748	-1.5810102565143125	-1.598790903263967	-1.9468198034046478	-1.2064828067511697	-0.04794998119523218	-0.051991356056450035	-0.043908606334014326	-0.06168925308366857
+I+G4	35.0	500	null_heldout	nominal	10000	0.0509	0.988	-0.9371	-0.9417	-0.9321	0	9371	0.0629	-3.780392374019768	-3.7860006013757364	-3.7747841466637997	-3.783407711124045	-4.148365856327102	-3.4168541282523988	-3.780392374019768	-3.7860006013757364	-3.7747841466637997	-3.783407711124045
+I+G4	35.0	500	alternative	nominal	20000	0.49805	0.99995	-0.5019	-0.5086	-0.49495	0	10038	0.4981	-3.577747242506828	-3.5817609250250917	-3.5737335599885642	-3.5810573608640697	-3.9465369078458723	-3.2065302332768355	-3.577747242506827	-3.581760925025091	-3.5737335599885633	-3.5810573608640697
+I+G4	35.0	500	null_heldout	calibrated	10000	0.0511	0.0523	-0.0011999999999999997	-0.0044	0.002	126	138	0.9736	-3.780392374019768	-3.7860006013757364	-3.7747841466637997	-3.783407711124045	-4.148365856327102	-3.4168541282523988	-0.1568136990236756	-0.16242192637964376	-0.15120547166770743	-0.1598290361279524
+I+G4	35.0	500	alternative	calibrated	20000	0.4993	0.4817	0.017600000000000005	0.0135	0.0216	1085	733	0.9091	-3.577747242506828	-3.5817609250250917	-3.5737335599885642	-3.5810573608640697	-3.9465369078458723	-3.2065302332768355	0.045831432489264856	0.04181774997100125	0.04984511500752846	0.04252131413202331
+I+G4	35.0	1000	null_heldout	nominal	10000	0.0455	0.9999	-0.9544	-0.9584	-0.95	0	9544	0.0456	-5.354484230175843	-5.36005984026912	-5.348908620082566	-5.359450644971558	-5.719064971662007	-4.985495148741734	-5.354484230175843	-5.36005984026912	-5.348908620082566	-5.359450644971558
+I+G4	35.0	1000	alternative	nominal	20000	0.7551	1.0	-0.2449	-0.2509	-0.23884875	0	4898	0.7551	-5.0704504787598195	-5.074434073568307	-5.066466883951332	-5.076047033405708	-5.43556053970222	-4.703674204831103	-5.0704504787598195	-5.074434073568307	-5.066466883951332	-5.076047033405708
+I+G4	35.0	1000	null_heldout	calibrated	10000	0.0514	0.0513	0.00010000000000000286	-0.0031	0.0032	131	130	0.9739	-5.354484230175843	-5.36005984026912	-5.348908620082566	-5.359450644971558	-5.719064971662007	-4.985495148741734	-0.14298459536863697	-0.14856020546191365	-0.1374089852753603	-0.14795101016435241
+I+G4	35.0	1000	alternative	calibrated	20000	0.76815	0.7406	0.027549999999999963	0.0237	0.03140125	1038	487	0.92375	-5.0704504787598195	-5.074434073568307	-5.066466883951332	-5.076047033405708	-5.43556053970222	-4.703674204831103	0.14104915604738702	0.13706556123889918	0.14503275085587486	0.1354526014014974
+I+G4	35.0	5000	null_heldout	nominal	10000	0.0485	1.0	-0.9515	-0.9558	-0.9473	0	9515	0.0485	-11.990388977986745	-11.995864183000656	-11.984913772972835	-11.994303545514152	-12.347505447927608	-11.631042545248548	-11.990388977986745	-11.995864183000656	-11.984913772972835	-11.994303545514152
+I+G4	35.0	5000	alternative	nominal	20000	0.9999	1.0	-9.999999999998899e-05	-0.00025	0.0	0	2	0.9999	-11.349074324118739	-11.353087535643926	-11.345061112593552	-11.350137058589347	-11.717334930635069	-10.97523262296635	-11.349074324118739	-11.353087535643926	-11.345061112593552	-11.350137058589347
+I+G4	35.0	5000	null_heldout	calibrated	10000	0.049	0.0511	-0.0020999999999999977	-0.0052	0.0009	110	131	0.9759	-11.990388977986745	-11.995864183000656	-11.984913772972835	-11.994303545514152	-12.347505447927608	-11.631042545248548	-0.13964149575005896	-0.14511670076396893	-0.134166290736149	-0.14355606327746617
+I+G4	35.0	5000	alternative	calibrated	20000	0.9999	0.99965	0.00024999999999997247	5e-05	0.0005	5	0	0.99975	-11.349074324118739	-11.353087535643926	-11.345061112593552	-11.350137058589347	-11.717334930635069	-10.97523262296635	0.5016731581179481	0.497659946592761	0.5056863696431352	0.5006104236473403
